CSH_democracy;The Republic of Shun;La République de Shun;Der Republik Shun;Republika Shun;La República de Shun;la Repubblica di Shun;Köztársaság Shun;Republiky Shun;Köztársaság Shun;de Republiek Shun;A República de Shun;?????????? ???;tasavallan Shun;x;;
CSH_proletarian_dictatorship;The People's Republic of Shun;La République Populaire de Shun;Der Volksrepublik Shun;Chinska Republika Ludowa Shun;La República Popular de Shun;La Repubblica popolare di Shun;A Népköztársaság Shun;z Shun lidové republiky;A Népköztársaság Shun;de Volksrepubliek Shun;A República Popular de Shun;???????? ?????????? ???;kansantasavallan Shun;x;;
CSK;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;????????;Chosokabe;x;;
CSK_ADJ;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;Chosokabe;????????;Chosokabe;x;;
CWU;The Wu Dynasty;La dynastie Wu;Die Wu-Dynastie;Wu Dynasty;La dinastía Wu;la dinastia Wu;A Wu-dinasztia;Wu Dynasty;A Wu-dinasztia;de Wu-dynastie;A Dinastia Wu;???????? ??;Wu Dynasty;x;;
CWU_ADJ;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;??;Wu;x;;
CWU_democracy;The Republic of Wu;La République de Wu;Der Republik Wu;Republika Wu;La república de Wu;la Repubblica di Wu;Köztársaság Wu;Republiky Wu;Köztársaság Wu;de Republiek Wu;A república de Wu;?????????? ??;tasavallan Wu;x;;
CWU_proletarian_dictatorship;The People's Republic of Wu;La République populaire de Wu;Die Volksrepublik Wu;Chinska Republika Ludowa Wu;La República Popular de Wu;La Repubblica popolare di Wu;A Népköztársaság Wu;Wu lidové republiky;A Népköztársaság Wu;de People's Republic of Wu;A República Popular da China;????????? ???????? ?????????? ??;kansantasavallan Wu;x;;
CXI;The Xi Dynasty;La dynastie Xi;Die Xi-Dynastie;Xi Dynasty;La Dinastía Xi;Dinastia Xi;Az Xi-dinasztia;Xi Dynasty;Az Xi-dinasztia;de Xi-dynastie;A Dinastia Xi;???????? ??;Xi Dynasty;x;;
CXI_ADJ;Xi;Xi;Xi;Xi;Xi;Xi;Xi;xi;Xi;Xi;XI;??;Xi;x;;
CXI_democracy;The Republic of Xi;La République de Xi;Der Republik Xi;Republika Xi;La República de Xi;la Repubblica di Xi;Köztársaság Xi;Republiky Xi;Köztársaság Xi;de Republiek Xi;A República de Xi;?????????? ??;tasavallan Xi;x;;
CXI_proletarian_dictatorship;The People's Republic of Xi;La République populaire de Xi;Der Volksrepublik Xi;Republiki Ludowej Xi;La República Popular de Xi;La Repubblica popolare di Xi;A Népköztársaság Xi;Xi lidové republiky;A Népköztársaság Xi;de People's Republic of Xi;República Popular da Xi;????????? ???????? ?????????? ??;kansantasavallan Xi;x;;
DAU;Dauphiné;Dauphiné;Dauphiné;Dauphiné;Dauphiné;Delfinato;Dauphiné;Dauphiné;Dauphiné;Dauphiné;Dauphiné;??????;Dauphiné;x;;
DAU_ADJ;Dauphiné;Dauphiné;Dauphiné;Dauphiné;Dauphiné;Delfinese;Dauphiné;Dauphiné;Dauphiné;Dauphiné;Dauphiné;??????;Dauphiné;x;;
DEC;Deccan;Deccan;Deccan;Deccan;Deccan;Deccan;Dekkán;Deccan;Dekkán;Deccan;Deccan;?????;Deccan;x;;
DEC_ADJ;Deccan;Deccan;Deccan;Deccan;Deccan;Deccan;Dekkán;Deccan;Dekkán;Deccan;Deccan;?????;Deccan;x;;
DLH;Delhi;Delhi;Delhi;Delhi;Delhi;Delhi;Delhi;Delhi;Delhi;Delhi;Délhi;????;Delhi;x;;
DLH_ADJ;Delhian;Delhian;Delhian;Delhian;Delhian;Delhiano;Delhian;Delhian;Delhian;Delhian;Delhian;???????;Delhian;x;;
DMS;Desmond;Desmond;Desmond;Desmond;Desmond;Desmond;Desmond;Desmond;Desmond;Desmond;Desmond;???????;Desmond;x;;
DMS_ADJ;Desmondian;Desmondian;Desmondian;Desmondian;Desmondian;Desmondiano;Desmondian;Desmondian;Desmondian;Desmondian;Desmondian;??????????;Desmondian;x;;
DTE;Date;Date;Datum;Data;Fecha;Data;találka;Datum;találka;Datum;Encontro;????;Treffi;x;;
DTE_ADJ;Date;Date;Datum;Data;Fecha;Data;találka;Datum;találka;Datum;Encontro;????;Treffi;x;;
DTT;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;Dithmarschen;?????????;Dithmarschen;x;;
DTT_ADJ;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;Dithmarscher;???????????;Dithmarscher;x;;
DUL;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;Dulkadir;????????;Dulkadir;x;;
DUL_ADJ;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;Dulkadirid;??????????;Dulkadirid;x;;
DUR;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;???????;Durrani;x;;
DUR_ADJ;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;Durrani;???????;Durrani;x;;
EFR;East Frisia;Frise orientale;Ostfriesland;Fryzja Wschodnia;Frisia oriental;Frisia orientale;Ostfriesland;Východní Frísko;Ostfriesland;Oost-Friesland;Frísia Oriental;????????? ??????;Ostfriesland;x;;
EFR_ADJ;East Frisian;Frise orientale;Ostfriesisch;East Frisian;Frisón del este;Frisiano orientale;Kelet-fríz;Východní Frisian;Kelet-fríz;Oost-Friese;Frísio do leste;????????-????????;East Friisi;x;;
ENL;England;Angleterre;England;Anglia;Inglaterra;Inghilterra;Anglia;Anglie;Anglia;Engeland;Inglaterra;??????;Englanti;x;;
ENL_ADJ;English;Anglais;Englisch;jezyk angielski;Inglés;Inglese;angol;anglictina;angol;Engels;Inglês;??????????;englanti;x;;
EPI;Epirus;Épire;Epirus;Epir;Epiro;Epiro;Epirusz;Epirus;Epirusz;Epirus;Epiro;????;Epirus;x;;
EPI_ADJ;Epirote;Epirote;Epirote;Epirote;Epirote;Epirota;Epirote;Epirote;Epirote;Epirote;Epirote;???????;Epirote;x;;
ETR;Etruria;Étrurie;Etrurien;Etruria;Etruria;Etruria;Etruria;Etruria;Etruria;Etrurië;Etruria;???????;Etruria;x;;
ETR_ADJ;Etrurian;Étrurien;Etrurisch;Etruski;Etruria;Etrusco;etruszk;mystyckých etruských;etruszk;Etrurisch;Etrusco;?????????;Etrurian;x;;
FER;Ferrara;Ferrare;Ferrara;Ferrara;Ferrara;Ferrara;Ferrara;Ferrara;Ferrara;Ferrara;Ferrara;???????;Ferrara;x;;
FER_ADJ;Ferraran;Ferraran;Ferraran;Ferraran;Ferraran;ferrarese;Ferraran;Ferraran;Ferraran;Ferraran;Ferraran;????????;Ferraran;x;;
FEZ;Fez;Fez;Fez;Fez;Fez;Fez;Fez;egyptská cepice;Fez;Fez;Fez;?????;fetsi;x;;
FEZ_ADJ;Fez;Fez;Fez;Fez;Fez;Fez;Fez;egyptská cepice;Fez;Fez;Fez;?????;fetsi;x;;
FLO;Florence;Florence;Florenz;Florencja;Florencia;Firenze;Firenze;Florence;Firenze;Florence;Florença;?????????;Firenze;x;;
FLO_ADJ;Florentine;Florentin;Florentiner;florencki;florentino;fiorentino;firenzei;florentské;firenzei;Florentijns;florentino;?????????????;firenzeläinen;x;;
FOI;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;???;Foix;x;;
FOI_ADJ;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;Foix;???;Foix;x;;
FOX;Fox;Renard;Fuchs;Lis;zorro;Fox;Róka;Liška;Róka;Vos;Raposa;????;Kettu;x;;
FOX_ADJ;Fox;Renard;Fuchs;Lis;zorro;Fox;Róka;Liška;Róka;Vos;Raposa;????;Kettu;x;;
FRI;Friesland;Frise;Friesland;Fryzja;Frisia;Frisia;Friesland;Friesland;Friesland;Friesland;Frísia;??????????;Friesland;x;;
FRI_ADJ;Frisian;frison;Friesisch;fryzyjski;frisio;frisone;fríz;Fríština;fríz;Frisian;Frisian;????????;friisi;x;;
FUJ;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;?????????;Fujiwara;x;;
FUJ_ADJ;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;Fujiwara;?????????;Fujiwara;x;;
GAK;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;??????;Gakwar;x;;
GAK_ADJ;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;Gakwar;??????;Gakwar;x;;
GAL;Galicia;Galice;Galicien;Galicja;Galicia;Galizia;Galicia;Galicia;Galicia;Galicia;Galiza;???????;Galicia;x;;
GAL_ADJ;Galician;Galicien;Galizisch;Galicyjski;gallego;galiziano;galíciai;galicijský;galíciai;Galicisch;Galego;????????;galician;x;;
GDW;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;Gondwana;????????;Gondwana;x;;
GDW_ADJ;Gondwanan;Gondwanan;Gondwanisch;Gondwany;Gondwanan;Gondwana;Gondwanan;Gondwanan;Gondwanan;Gondwanan;Gondwanan;????????;Gondwanan;x;;
GEL;Gelre;Gelre;Gelre;Gelre;Gelre;Gheldria;Gelre;Gelre;Gelre;Gelre;Gelre;?????;Gelre;x;;
GEL_ADJ;Gelrian;Gelrian;Gelrian;Gelrian;Gelrian;Gheldriano;Gelrian;Gelrian;Gelrian;Gelrian;Gelrian;???????;Gelrian;x;;
GNA;Genoa;Gênes;Genua;Genua;Génova;Genova;Genova;Janov;Genova;Genua;Génova;?????;Genova;x;;
GNA_ADJ;Genoese;Génois;Genuesisch;Genuenczyk;Genovés;genovese;genovai;janovské;genovai;Genuees;Genovês;??????????;Genoese;x;;
GOC;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;Golcanda;????????;Golcanda;x;;
GOC_ADJ;Golcandan;Golcandan;Golcandan;Golcandan;Golcán;Golcandan;Golcandan;Golcandan;Golcandan;Golcandan;Golcandan;?????????;Golcandan;x;;
GOL;The Golden Horde;La Horde d'Or;Die Goldene Horde;Golden Horde;La Horda de Oro;l'Orda d'Oro;Az Arany Horda;Golden Horde;Az Arany Horda;de Gouden Horde;A Horda de Ouro;??????? ????;Golden Horde;x;;
GOL_ADJ;Golden Horde;Horde d'Or;Goldene Horde;Zlota Orda;Horda de oro;Orda d'oro;arany Horda;Golden Horde;arany Horda;gouden Horde;Horde dourada;??????? ????;Golden Horde;x;;
GOL_democracy;The Golden Republic;La République d'Or;Die Goldene Republik;Republika Zloty;La república Dorada;la Repubblica d'Oro;Arany Köztársaság;Zlatý republika;Arany Köztársaság;de Gouden Republiek;A república dourada;??????? ??????????;Golden tasavalta;x;;
GOL_democracy_ADJ;Golden Republic;Golden Republic;Goldene Republik;Zloty Republika;República Dorada;Repubblica d'oro;arany Köztársaság;Golden Republic;arany Köztársaság;Golden Republic;Golden Republic;??????? ??????????;Golden tasavalta;x;;
GOT;Gotland;Gotland;Gotland;Gotlandia;Gotland;Gotland;Gotland;Gotland;Gotland;Gotland;Gotland;???????;Gotland;x;;
GOT_ADJ;Gutnish;Gutnish;Gut gemacht;Jezyk gotlandzki;Gutnish;gutnico;Gutnish;Gutnish;Gutnish;Gutnish;Gutnish;?????????? ???????;Gutniska;x;;
GRA;Granada;Grenade;Granada;Granada;Granada;Granada;Granada;Granada;Granada;Granada;Granada;???????;Granada;x;;
GRA_ADJ;Granadan;Granadan;Granadan;Granadan;Granadino;granadino;Granadan;granadského;Granadan;voor Granada;Granadan;????????;Granadan;x;;
GRH;The Great Horde;La Grande Horde;Die Große Horde;Wielki Horde;La gran horda;la Grande Orda;Nagy Horda;Veliký Horde;Nagy Horda;de Grote Horde;A Grande Horda;??????? ????;Suuren Horde;x;;
GRH_ADJ;Great Horde;Grande Horde;Große Horde;Wielka Orda;Gran horda;grande Orda;nagy Horda;skvelé Horde;nagy Horda;grote Horde;Grande Horda;???;suuri Horde;x;;
GRH_democracy;The Great Republic;La Grande République;Der Großen Republik;Republika Wielki;La gran república;la Grande Repubblica;Nagy Köztársaság;Veliký republika;Nagy Köztársaság;de Grote Republiek;A grande república;??????? ??????????;Suuren tasavalta;x;;
GRH_democracy_ADJ;Great Republic;Grande République;Große Republik;Wielka Rzeczpospolita;Gran república;grande Repubblica;nagy Köztársaság;skvelé Republic;nagy Köztársaság;grote Republiek;Grande república;??????? ??????????;suuri tasavalta;x;;
GRJ;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;?????;Garjat;x;;
GRJ_ADJ;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;Garjat;?????;Garjat;x;;
GUJ;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;????????;Gujaratin;x;;
GUJ_ADJ;Gujarati;Gujarati;Gujarati;gujarati;Gujarati;Gujarati;gudzsaráti;gujarati;gudzsaráti;Gujarati;Gujarati;?????????;gujarati;x;;
GUY;Guyenne;Guyenne;Guyenne;guyenne;Guyenne;Guyenne;Guyenne;Guyenne;Guyenne;guyenne;Guyenne;?????;Guyenne;x;;
GUY_ADJ;Gascon;Gascon;Gascon;Gascon;Gascon;Guascone;nagyzoló;Gascon;nagyzoló;Gasconjer;Gascon;????????;Gascon;x;;
HAT;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;Hainaut;???;Hainaut;x;;
HAT_ADJ;Hainautian;Hainaut;Hainautian;Hainautian;Hainautian;Hainautian;Hainautian;Hainautian;Hainautian;Hainautian;Hainaut;??????????;Hainautian;x;;
HAU;Hausa;Hausa;Hausa;hausa;Hausa;Hausa;Hausa;Hausa;Hausa;Hausa;Hausa;?????;hausa;x;;
HAU_ADJ;Hausan;Hausan;Hausan;Hausan;Hausan;Hausan;Hausan;Hausan;Hausan;Hausan;Hausan;??????;Hausan;x;;
HDY;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;Hadiya;?????;Hadiya;x;;
HDY_ADJ;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;Hadiyan;??????;Hadiyan;x;;
HJO;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;???;Hojo;x;;
HJO_ADJ;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;Hojo;???;Hojo;x;;
HLL;Holland;Hollande;Holland;Holandia;Holanda;Olanda;Hollandia;Holandsko;Hollandia;Holland;Holanda;?????????;Hollanti;x;;
HLL_ADJ;Dutch;néerlandais;Niederländer;holenderski;holandés;olandese;holland;holandský;holland;Nederlands;holandês;???????????;hollantilainen;x;;
HRE;The Holy Roman Empire;Le Saint Empire Romain Germanique;Das Heilige Römische Reich;Swiete Cesarstwo Rzymskie;El Sacro Imperio Romano;il Sacro Romano Impero;A Szent Római Birodalom;Svatá ríše rímská;A Szent Római Birodalom;het Heilige Roomse Rijk;O Sacro Império Romano;????????? ??????? ???????;Pyhän Rooman valtakunta;x;;
HRE_ADJ;Holy Roman;Saint Romain;Heilige Römer;Swiete Cesarstwo;Sacro Romano;Sacro Romano;római;Svaté ríše rímské;római;Heilige Roomse;Sacro Romano;????????? ???????;Holy Roman;x;;
HRE_communist;Proletarian Faction;Faction prolétarienne;Proletarische Fraktion;Frakcja proletariacka;Facción Proletaria;Fazione proletaria;proletár frakció;Proletarian Faction;proletár frakció;proletarische Faction;Facção Proletária;???????????? ???????;proletaari Faction;x;;
HRE_conservative;Imperialists;Impérialistes;Imperialisten;imperialisci;Imperialistas;imperialisti;imperialisták;imperialisté;imperialisták;imperialisten;Imperialistas;????????????;imperialistit;x;;
HRE_democracy;The Holy Roman Republic;La République sainte-romaine;Der Heiligen Römischen Republik;Holy Roman Republic;La república romana santa;la Sacra Romana Repubblica;A Szent Római Köztársaság;Svaté ríše rímské republiky;A Szent Római Köztársaság;het Heilige Roomse Republiek;A Sacra República Romana;????????? ??????? ??????????;Pyhä Rooman tasavallan;x;;
HRE_fascist;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;NSHRAP;?????;NSHRAP;x;;
HRE_proletarian_dictatorship;The Proletarian Roman Empire;L'Empire romain prolétarien;Das Proletarische Römische Reich;proletariackiej Cesarstwo Rzymskie;El Imperio Romano Proletario;il Sacro Proletario Romano;Proletár Római Birodalom;proletár ríše rímská;Proletár Római Birodalom;de Heilige Roomse proletarische;O Sacro Romano Proletário;???????????? ??????? ???????;proletariaatin Rooman valtakunta;x;;
HRE_reactionary;Karling Faction;Karling Faction;Karling Faction;Karling Faction;Karling Faction;Karling Faction;Karling frakció;Karling Faction;Karling frakció;Karling Faction;Karling Faction;??????? ???????;Karling Faction;x;;
HRE'socialist;Peasant Faction;Faction paysanne;Bauer Fraktion;Stronnictwo Faction;Facción campesina;Fazione Plebea;paraszt frakció;rolník Faction;paraszt frakció;peasant Faction;Facção camponesa;???????????? ???????;talonpoika Faction;x;;
HSC;Highlands;Hauts-Plateaux;Hochland;Góral;Tierras Altas;Highlands;Highlands;Vrchovina;Highlands;Hooglanden;Highlands;?????? ?????????;Highlands;x;;
HSC_ADJ;Highlander;Highlander;Hochlander;Góral;montañés;Highlander;Felvidéki;Horal;Felvidéki;Hooglander;Escocês;?????;Highlander;x;;
HSK;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;????????;Hosokawa;x;;
HSK_ADJ;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;Hosokawa;????????;Hosokawa;x;;
HTK;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;?????????;Hatakeyama;x;;
HTK_ADJ;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;Hatakeyama;?????????;Hatakeyama;x;;
HUR;Huron;Huron;Huron;Huron;Hurón;Huron;Huron;Huron;Huron;Huron;Huron;?????;Huron;x;;
HUR_ADJ;Huron;Huron;Huron;Huron;Hurón;Huron;Huron;Huron;Huron;Huron;Huron;?????;Huron;x;;
IKE;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;?????;Ikeda;x;;
IKE_ADJ;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;Ikeda;?????;Ikeda;x;;
ILL;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;?????????;Illinewek;x;;
ILL_ADJ;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;Illinewek;?????????;Illinewek;x;;
IMG;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;???????;Imagawa;x;;
IMG_ADJ;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;Imagawa;???????;Imagawa;x;;
INC;The Inca;L'Inca;Die Inka;Inca;Los Incas;l'Inca;az inka;Inkové;az inka;de Inca;O Inca;????;Inca;x;;
INC_ADJ;Inca;Inca;Inca;Inca;Inca;Inca;Inca;Inka;Inca;Inca;Inca;????;Inca;x;;
IRO;Iroquois;Iroquois;Irokesen;Iroquois;Iroquois;Iroquois;irokéz;Iroquois;irokéz;Iroquois;Iroquois;??????;Iroquois;x;;
IRO_ADJ;Iroquois;Iroquois;Irokesen;Iroquois;Iroquois;Iroquois;irokéz;Iroquois;irokéz;Iroquois;Iroquois;??????;Iroquois;x;;
JAL;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;????????;Jalayirid;x;;
JAL_ADJ;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;Jalayirid;????????;Jalayirid;x;;
JJI;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;Janjiro;??????;Janjiro;x;;
JJI_ADJ;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;Janjiroan;????????;Janjiroan;x;;
JNP;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;??????;Jaunpur;x;;
JNP_ADJ;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;Jaunpur;??????;Jaunpur;x;;
JOL;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;????;Jolof;x;;
JOL_ADJ;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;Jolof;????;Jolof;x;;
KAC;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;?????;Kachar;x;;
KAC_ADJ;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;Kachar;?????;Kachar;x;;
KAR;Karaman;Karaman;Karaman;Karaman;Karaman;Karaman;Karaman;Karaman;Karaman;Karaman;Karaman;???????;Karaman;x;;
KAR_ADJ;Karamanid;Karamanid;Karamanid;Karamanid;Karamanid;Karamanide;Karamanid;Karamanid;Karamanid;Karamanid;Karamanid;??????????;Karamanid;x;;
KAT;Kathiawar;Kathiawar;Kathiawar;Kathijawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;?????????;Kathiawarin niemimaa;x;;
KAT_ADJ;Kathiawar;Kathiawar;Kathiawar;Kathijawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;Kathiawar;?????????;Kathiawarin niemimaa;x;;
KAZ;Kazan;Kazan;Kazan;Kazan;Kazan;Kazan;Kazan;Kazan;Kazan;Kazan;Kazan;??????;Kazan;x;;
KAZ_ADJ;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;Kazani;??????;Kazani;x;;
KBO;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;Kanem Bornu;????? ?????;Kanem Bornu;x;;
KBO_ADJ;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;Kanem Bornuan;????? ???????;Kanem Bornuan;x;;
KGR;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;??????;Kangra;x;;
KGR_ADJ;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;Kangra;??????;Kangra;x;;
KHA;The Mongol Khanate;Le khanat mongol;Das Mongolische Khanat;Mongolowie Chanat;El kanato mongol;il Khanato Mongolo;A mongol Khanate;mongolský Khanate;A mongol Khanate;de Mongoolse Khanate;O Khanato Mongol;??????????? ???????;mongolien Khanate;x;;
KHA_ADJ;Mongol;mongol;Mongol;Mongol;mongol;mongolo;mongol;Mongol;mongol;Mongools;mongol;??????;mongoli;x;;
KHA_democracy;The Khalkha Republic;La République Khalkha;Die Khalkha Republik;Republika Khalkha;La República Khalkha;la Repubblica Khalkha;A Khalkha Köztársaság;Khalkha republika;A Khalkha Köztársaság;de Khalkha Republiek;A República Khalkha;????????? ??????????;Khalkha tasavalta;x;;
KHA_proletarian_dictatorship;The Khalkha Proletariate;Le prolétarate de Khalkha;Das Khalkha-Proletariat;Khalkha Proletariate;El Proletariado de Khalkha;il proletariato Khalkha;A Khalkha proletariátus;Khalkha Proletariate;A Khalkha proletariátus;de Khalkha proletariaat;O Proletariado de Khalkha;????????? ????????????;Khalkha Proletariate;x;;
KHD;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;Khandesh;???????;Khandesh;x;;
KHD_ADJ;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;Khandeshi;????????;Khandeshi;x;;
KHO;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;Khorasan;???????;Khorasan;x;;
KHO_ADJ;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;Khorasani;????????;Khorasani;x;;
KID;Kildare;Kildare;Kildare;Kildare;Kildare;Kildare;Kildare;Kildare;Kildare;Kildare;Kildare;??????;Kildare;x;;
KID_ADJ;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;Kildarean;?????????;Kildarean;x;;
KIK;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;Kikondja;???????;Kikondja;x;;
KIK_ADJ;Kikondjan;Kikondjjan;Kikondjan;Kikondjan;Kikondjan;Kikondjan;Kikondjan;Kikondjan;Kikondjan;Kikondjan;Kikondjan;????????;Kikondjan;x;;
KLE;Kleves;Kleves;Kleves;Kleves;Kleves;Kleves;Kleves;Kleves;Kleves;Kleves;Kleves;??????;Kleves;x;;
KLE_ADJ;Clevian;Clevian;Clevian;Clevian;Clevian;Clevian;Clevian;Clevian;Clevian;Clevian;Clevian;???????;Clevian;x;;
KLN;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;Keladi;??????;Keladi;x;;
